,X,Y
824,"[[[172 172 172]
  [174 174 174]
  [176 176 176]
  ..., 
  [207 207 207]
  [206 206 206]
  [207 207 207]]

 [[173 173 173]
  [176 176 176]
  [178 178 178]
  ..., 
  [209 209 209]
  [209 209 209]
  [209 209 209]]

 [[175 175 175]
  [177 177 177]
  [179 179 179]
  ..., 
  [212 212 212]
  [212 212 212]
  [211 211 211]]

 ..., 
 [[191 191 191]
  [193 193 193]
  [197 196 196]
  ..., 
  [244 244 244]
  [246 246 246]
  [246 246 246]]

 [[191 191 191]
  [193 193 193]
  [196 196 196]
  ..., 
  [244 244 244]
  [245 245 245]
  [245 245 245]]

 [[191 191 191]
  [193 193 193]
  [195 195 195]
  ..., 
  [242 242 242]
  [243 243 243]
  [244 245 243]]]",squirtle
825,"[[[174 158 111]
  [187 179 162]
  [ 58  89 137]
  ..., 
  [165 220 220]
  [169 226 228]
  [169 225 226]]

 [[183 172 150]
  [ 69  90 150]
  [201 185 138]
  ..., 
  [137 205 209]
  [141 205 209]
  [143 207 211]]

 [[ 85  92 111]
  [199 187 135]
  [200 186 132]
  ..., 
  [171 156 113]
  [160 208 207]
  [143 207 208]]

 ..., 
 [[210 198 156]
  [206 196 158]
  [197 184 129]
  ..., 
  [206 187 130]
  [138 129  91]
  [228 222 193]]

 [[210 198 156]
  [211 197 155]
  [143 129  85]
  ..., 
  [200 186 137]
  [222 216 179]
  [225 216 183]]

 [[188 177 155]
  [178 164 116]
  [172 158 110]
  ..., 
  [197 189 147]
  [208 200 160]
  [215 204 166]]]",squirtle
826,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
827,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
828,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [159 159 159]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [159 159 159]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
829,"[[[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ..., 
 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [  0  90 255]
  [  0  58 175]
  [ 40 255 227]]

 [[  0   0   0]
  [  0   0   0]
  [  0   0   0]
  ..., 
  [ 31 203 185]
  [ 40 255 227]
  [ 20 138 145]]]",squirtle
830,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
831,"[[[254 254 254]
  [253 253 253]
  [254 254 254]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[254 254 254]
  [253 253 253]
  [255 255 255]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[253 253 253]
  [254 254 254]
  [254 254 254]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[254 254 254]
  [255 255 255]
  [255 255 255]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [  0   0   0]
  [  0   0   0]
  [  0   0   0]]]",squirtle
832,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
833,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
834,"[[[ 57  98 190]
  [ 50 120 224]
  [ 87 143 221]
  ..., 
  [204 137 134]
  [214 158 148]
  [144  40  27]]

 [[ 60 111 203]
  [ 73 173 250]
  [ 38  29 145]
  ..., 
  [254 239 207]
  [252 237 205]
  [248 222 192]]

 [[ 65 121 207]
  [130 205 250]
  [ 78  77 203]
  ..., 
  [228 198 174]
  [203 145 141]
  [200 135 128]]

 ..., 
 [[  5  79  51]
  [ 25 107  58]
  [ 88 179  40]
  ..., 
  [ 71 152  35]
  [ 89 204  40]
  [ 40  90  19]]

 [[  8  78  40]
  [ 34 115  68]
  [ 40 119  32]
  ..., 
  [ 83 198  35]
  [ 56 147  26]
  [ 49 113  37]]

 [[ 13  75  35]
  [  6  50  23]
  [ 24  77  28]
  ..., 
  [ 63 133  32]
  [ 52 119  38]
  [ 51  95  48]]]",squirtle
835,"[[[246 154 103]
  [243 134  70]
  [244 132  62]
  ..., 
  [236 130  59]
  [249 184 134]
  [243 164  98]]

 [[240 120  53]
  [245 175 127]
  [247 179 120]
  ..., 
  [237 136  64]
  [248 186 115]
  [247 182 113]]

 [[249 148  80]
  [244 172 103]
  [253 201 159]
  ..., 
  [248 183 114]
  [243 173  96]
  [250 186 115]]

 ..., 
 [[226 201 167]
  [226 202 172]
  [226 200 163]
  ..., 
  [154 202 206]
  [156 201 204]
  [141 189 193]]

 [[231 207 177]
  [242 226 212]
  [227 207 183]
  ..., 
  [113 172 174]
  [152 198 202]
  [171 209 213]]

 [[242 221 194]
  [247 235 231]
  [250 245 247]
  ..., 
  [116 175 177]
  [120 181 183]
  [157 198 200]]]",squirtle
836,"[[[189 166  63]
  [226 216 172]
  [212 195 128]
  ..., 
  [208 188 173]
  [219 206 191]
  [251 248 244]]

 [[234 225 188]
  [186 159  45]
  [227 214 168]
  ..., 
  [230 219 221]
  [230 221 207]
  [219 203 166]]

 [[184 157  43]
  [203 182  95]
  [229 220 182]
  ..., 
  [211 195 181]
  [212 191 159]
  [197 171 101]]

 ..., 
 [[199 170  15]
  [ 13 191 254]
  [140  95  78]
  ..., 
  [ 23 196 252]
  [155  69  23]
  [191 160  21]]

 [[209 193 125]
  [222 207 144]
  [ 90 112 120]
  ..., 
  [ 91 211 250]
  [ 94 216 249]
  [188 151  22]]

 [[196 167   6]
  [199 170  11]
  [204 175  16]
  ..., 
  [224 199  71]
  [228 213 144]
  [213 192 110]]]",squirtle
837,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
838,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
839,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
840,"[[[255  51   0]
  [255  51   0]
  [255  51   0]
  ..., 
  [255  51   0]
  [255  51   0]
  [255  51   0]]

 [[255  51   0]
  [255  51   0]
  [255  51   0]
  ..., 
  [255  51   0]
  [255  51   0]
  [255  51   0]]

 [[255  51   0]
  [255  51   0]
  [255  51   0]
  ..., 
  [255  51   0]
  [255  51   0]
  [255  51   0]]

 ..., 
 [[204 204   0]
  [204 204   0]
  [204 204   0]
  ..., 
  [204 204   0]
  [204 204   0]
  [204 204   0]]

 [[204 204   0]
  [204 204   0]
  [204 204   0]
  ..., 
  [204 204   0]
  [204 204   0]
  [204 204   0]]

 [[204 204   0]
  [204 204   0]
  [204 204   0]
  ..., 
  [204 204   0]
  [204 204   0]
  [204 204   0]]]",squirtle
841,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
842,"[[[214 229 218]
  [214 229 218]
  [214 229 218]
  ..., 
  [214 229 218]
  [214 229 218]
  [214 229 218]]

 [[214 229 218]
  [214 229 218]
  [214 229 218]
  ..., 
  [214 229 218]
  [214 229 218]
  [214 229 218]]

 [[214 229 218]
  [214 229 218]
  [214 229 218]
  ..., 
  [214 229 218]
  [214 229 218]
  [214 229 218]]

 ..., 
 [[214 229 218]
  [214 229 218]
  [227 148 114]
  ..., 
  [214 229 218]
  [214 229 218]
  [214 229 218]]

 [[214 229 218]
  [214 229 218]
  [214 140 107]
  ..., 
  [173 133 112]
  [214 229 218]
  [214 229 218]]

 [[214 229 218]
  [214 229 218]
  [214 229 218]
  ..., 
  [214 229 218]
  [214 229 218]
  [214 229 218]]]",squirtle
843,"[[[221 169 131]
  [227 177 137]
  [232 181 141]
  ..., 
  [249 220 185]
  [251 219 184]
  [251 219 184]]

 [[225 175 134]
  [230 179 139]
  [232 181 141]
  ..., 
  [113   0  28]
  [113   0  28]
  [253 219 183]]

 [[227 176 136]
  [230 179 139]
  [233 182 142]
  ..., 
  [243 210 177]
  [218 178 150]
  [253 219 183]]

 ..., 
 [[156  91  63]
  [154  87  62]
  [199 140  98]
  ..., 
  [187 126  93]
  [197 138  99]
  [199 140 101]]

 [[147  80  57]
  [145  79  54]
  [173 108  76]
  ..., 
  [181 117  86]
  [186 123  89]
  [185 123  87]]

 [[129  64  43]
  [124  61  41]
  [129  62  41]
  ..., 
  [146  96  74]
  [ 68  39  31]
  [119  71  51]]]",squirtle
844,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",squirtle
845,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[  0   0   0]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[ 68 197 240]
  [107 216 250]
  [ 77 209 249]
  ..., 
  [243 242 244]
  [161 214 103]
  [142 196  75]]

 [[255 255 255]
  [  7   0   3]
  [ 69 209 250]
  ..., 
  [253 253 253]
  [155 207  93]
  [140 194  73]]

 [[243 246 246]
  [  8 107 175]
  [ 88 212 255]
  ..., 
  [255 255 255]
  [233 233 233]
  [231 235 224]]]",squirtle
846,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",squirtle
847,"[[[181  91   0]
  [179  86   0]
  [180  81   1]
  ..., 
  [255 255 255]
  [255 255 255]
  [218 145   0]]

 [[183  93   0]
  [184  92   2]
  [177  78   0]
  ..., 
  [255 255 255]
  [255 255 255]
  [246 246 225]]

 [[182  92   0]
  [182  90   1]
  [185  92   5]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[182 189 108]
  [185 192 112]
  [184 191 110]
  ..., 
  [182 200 123]
  [180 200 125]
  [181 200 127]]

 [[182 196 121]
  [179 196 120]
  [179 195 118]
  ..., 
  [174 199 125]
  [171 196 122]
  [179 204 131]]

 [[179 201 129]
  [180 204 132]
  [179 203 131]
  ..., 
  [255 251 253]
  [107  87  42]
  [165 165 110]]]",squirtle
848,"[[[255 255 255]
  [255 255 255]
  [255 255 254]
  ..., 
  [255 255 255]
  [254 254 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [254 254 254]]

 [[255 255 255]
  [254 254 254]
  [255 255 255]
  ..., 
  [252 254 254]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [254 254 254]
  [255 255 255]
  [255 255 255]]]",squirtle
849,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",squirtle
850,"[[[206 197 140]
  [206 197 140]
  [206 197 140]
  ..., 
  [206 197 140]
  [206 197 140]
  [206 197 140]]

 [[206 197 140]
  [206 197 140]
  [206 197 140]
  ..., 
  [206 197 140]
  [206 197 140]
  [206 197 140]]

 [[206 197 140]
  [206 197 140]
  [206 197 140]
  ..., 
  [206 197 140]
  [206 197 140]
  [206 197 140]]

 ..., 
 [[206 197 140]
  [206 197 140]
  [206 197 140]
  ..., 
  [206 197 140]
  [199 189 129]
  [207 198 141]]

 [[206 197 140]
  [206 197 140]
  [206 197 140]
  ..., 
  [206 197 140]
  [206 197 140]
  [206 197 140]]

 [[206 196 142]
  [206 198 139]
  [206 197 140]
  ..., 
  [206 197 140]
  [206 197 140]
  [206 197 140]]]",squirtle
851,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
852,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [254 254 254]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
853,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ..., 
 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ..., 
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",squirtle
854,"[[[203 145 113]
  [203 145 113]
  [203 145 113]
  ..., 
  [203 145 113]
  [203 145 113]
  [203 145 113]]

 [[203 145 113]
  [203 145 113]
  [203 145 113]
  ..., 
  [203 145 113]
  [203 145 113]
  [203 145 113]]

 [[203 145 113]
  [203 145 113]
  [203 145 113]
  ..., 
  [203 145 113]
  [203 145 113]
  [203 145 113]]

 ..., 
 [[203 145 113]
  [203 145 113]
  [203 145 113]
  ..., 
  [203 145 113]
  [203 145 113]
  [203 145 113]]

 [[203 145 113]
  [203 145 113]
  [203 145 113]
  ..., 
  [203 145 113]
  [203 145 113]
  [203 145 113]]

 [[203 145 113]
  [203 145 113]
  [203 145 113]
  ..., 
  [203 145 113]
  [203 145 113]
  [203 145 113]]]",squirtle
855,"[[[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 ..., 
 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [233 205 154]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 255 255]
  [255 255 255]
  [255 255 255]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]]",squirtle
856,"[[[255 255 255]
  [255 255 255]
  [254 254 254]
  ..., 
  [255 235 197]
  [255 236 201]
  [255 237 204]]

 [[255 255 255]
  [255 254 255]
  [255 253 255]
  ..., 
  [250 220 164]
  [253 223 167]
  [255 226 172]]

 [[255 255 251]
  [255 255 255]
  [252 249 209]
  ..., 
  [250 244 235]
  [225 197 146]
  [242 207 143]]

 ..., 
 [[249 223 183]
  [246 217 169]
  [255 251 236]
  ..., 
  [243 229 205]
  [253 236 212]
  [243 220 188]]

 [[243 227 207]
  [223 180 124]
  [252 237 227]
  ..., 
  [245 227 197]
  [249 244 235]
  [249 235 209]]

 [[236 212 164]
  [250 248 239]
  [225 169  92]
  ..., 
  [248 217 157]
  [255 253 250]
  [254 251 247]]]",squirtle
857,"[[[197 196 198]
  [202 200 202]
  [206 203 205]
  ..., 
  [212 210 210]
  [210 207 208]
  [206 203 205]]

 [[200 199 201]
  [203 200 202]
  [210 207 209]
  ..., 
  [211 208 211]
  [212 210 211]
  [209 206 208]]

 [[203 202 204]
  [207 204 206]
  [211 208 210]
  ..., 
  [214 212 212]
  [213 210 212]
  [208 205 207]]

 ..., 
 [[251 242 239]
  [250 241 238]
  [245 236 233]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[253 248 245]
  [254 245 242]
  [250 243 240]
  ..., 
  [255 255 255]
  [255 255 255]
  [255 255 255]]

 [[255 251 250]
  [254 250 249]
  [251 246 246]
  ..., 
  [255 255 255]
  [255 255 255]
  [254 254 254]]]",squirtle
858,"[[[100 100 100]
  [ 95  95  95]
  [100 100 100]
  ..., 
  [100 100 100]
  [100 100 100]
  [100 100 100]]

 [[ 99 100  98]
  [ 99 100  98]
  [ 99 100  98]
  ..., 
  [ 99 100  98]
  [ 99 100  98]
  [ 99 100  98]]

 [[251 252 248]
  [251 252 248]
  [251 252 248]
  ..., 
  [251 253 247]
  [252 250 249]
  [251 252 248]]

 ..., 
 [[195 206 138]
  [195 206 138]
  [195 206 138]
  ..., 
  [197 196 198]
  [197 196 198]
  [195 206 138]]

 [[193 204 136]
  [193 204 136]
  [193 204 136]
  ..., 
  [198 207 137]
  [180 192 141]
  [193 204 136]]

 [[192 203 133]
  [192 203 133]
  [192 203 133]
  ..., 
  [192 203 133]
  [192 203 133]
  [192 203 133]]]",squirtle
